dataset,dataset_index,speaker_id,chapter_id,utterance_id,codec,bitrate,spectral_distortion,lsd_db,retained_bandwidth_hz,hf_power_change_db,estimated_delay_samples,estimated_delay_ms
test-other,2392,7902,96592,47,mp3,24k,37.26546096801758,5.408557891845703,5812.5,-0.6360157192197059,0,0.0
test-other,2392,7902,96592,47,mp3,16k,78.82219696044922,7.854704856872559,5562.5,-2.173776229112066,0,0.0
test-other,2392,7902,96592,47,opus,64k,1.6819865703582764,1.2031824588775635,8000.0,-0.04638746726536015,0,0.0
test-other,2392,7902,96592,47,opus,32k,13.101885795593262,3.408418893814087,8000.0,-2.8058548076471896,0,0.0
test-other,2392,7902,96592,47,opus,16k,25.057924270629883,4.786508560180664,8000.0,-2.2011663113774724,0,0.0
test-other,2392,7902,96592,47,opus,12k,30.74618911743164,5.335023403167725,8000.0,-2.2931250699661714,0,0.0
test-other,2392,7902,96592,47,opus,8k,73.18946075439453,7.7896809577941895,4687.5,-15.079809259121426,2,0.125
test-other,2392,7902,96592,47,opus,6k,78.69151306152344,8.144537925720215,4656.25,-14.953820932839815,2,0.125
test-other,762,3528,168669,67,mp3,128k,14.848616600036621,2.1223928928375244,7281.25,-0.8432992626243014,0,0.0
test-other,762,3528,168669,67,mp3,64k,17.80645751953125,2.6563456058502197,7281.25,-0.8332229910326776,0,0.0
test-other,762,3528,168669,67,mp3,32k,33.637664794921875,4.130746364593506,7281.25,-0.30927256983202195,0,0.0
test-other,762,3528,168669,67,mp3,24k,71.13286590576172,5.817702293395996,5812.5,-1.8651441927417163,0,0.0
test-other,762,3528,168669,67,mp3,16k,109.13015747070312,7.469313144683838,5562.5,-3.167585801802158,0,0.0
test-other,762,3528,168669,67,opus,64k,4.311805248260498,1.9182361364364624,8000.0,-0.30446312412294346,0,0.0
test-other,762,3528,168669,67,opus,32k,12.122827529907227,3.114332675933838,8000.0,-1.8439567007914794,0,0.0
test-other,762,3528,168669,67,opus,16k,21.147090911865234,4.082110404968262,8000.0,-1.9524239254906113,0,0.0
test-other,762,3528,168669,67,opus,12k,24.605195999145508,4.414374351501465,8000.0,-1.9011552044719984,0,0.0
test-other,762,3528,168669,67,opus,8k,111.26235961914062,7.954725742340088,4718.75,-11.745376473641809,2,0.125
test-other,762,3528,168669,67,opus,6k,112.8963851928711,8.157527923583984,4781.25,-10.797729071081443,2,0.125
test-other,2925,8461,281231,25,mp3,128k,6.131285667419434,1.4957839250564575,7281.25,-0.5335437268311417,0,0.0
test-other,2925,8461,281231,25,mp3,64k,9.560951232910156,2.3359391689300537,7281.25,-0.5145583656253019,0,0.0
test-other,2925,8461,281231,25,mp3,32k,31.365413665771484,4.78086519241333,7281.25,-0.27816623258599943,0,0.0
test-other,2925,8461,281231,25,mp3,24k,87.13993072509766,7.628334045410156,5812.5,-3.073238233247342,0,0.0
test-other,2925,8461,281231,25,mp3,16k,156.2543487548828,10.456195831298828,5562.5,-6.887077346892529,0,0.0
test-other,2925,8461,281231,25,opus,64k,2.7944889068603516,1.5212339162826538,8000.0,-0.220267858060398,0,0.0
test-other,2925,8461,281231,25,opus,32k,12.610260963439941,3.2395870685577393,8000.0,-2.5975339801367454,0,0.0
test-other,2925,8461,281231,25,opus,16k,25.174999237060547,4.646008491516113,8000.0,-2.7142367134370735,0,0.0
test-other,2925,8461,281231,25,opus,12k,30.775144577026367,5.159354209899902,8000.0,-1.598333618319985,0,0.0
test-other,2925,8461,281231,25,opus,8k,140.89166259765625,10.094895362854004,4843.75,-18.600201228673775,2,0.125
test-other,2925,8461,281231,25,opus,6k,144.24346923828125,10.308216094970703,4875.0,-16.34490956699247,2,0.125
test-other,1994,6128,63240,23,mp3,128k,29.635801315307617,4.10996150970459,7281.25,-2.419367802487857,0,0.0
test-other,1994,6128,63240,23,mp3,64k,32.24215316772461,4.435922145843506,7281.25,-2.428508790639739,0,0.0
test-other,1994,6128,63240,23,mp3,32k,51.38528060913086,6.055058479309082,7281.25,-2.2110482899075325,0,0.0
test-other,1994,6128,63240,23,mp3,24k,106.39852905273438,8.520834922790527,5812.5,-5.353392351202371,0,0.0
test-other,1994,6128,63240,23,mp3,16k,141.34622192382812,10.043830871582031,5562.5,-6.7262907135575976,0,0.0
test-other,1994,6128,63240,23,opus,64k,3.170300006866455,1.6405105590820312,8000.0,-1.470872578036844,0,0.0
test-other,1994,6128,63240,23,opus,32k,20.366403579711914,4.1745429039001465,8000.0,-4.79022733910246,0,0.0
test-other,1994,6128,63240,23,opus,16k,33.84846496582031,5.4861159324646,8000.0,-4.189419551892882,0,0.0
test-other,1994,6128,63240,23,opus,12k,38.489017486572266,5.893076419830322,8000.0,-2.6604415303843116,0,0.0
test-other,1994,6128,63240,23,opus,8k,151.7545623779297,10.483382225036621,4593.75,-18.471694954736165,2,0.125
test-other,1994,6128,63240,23,opus,6k,153.98526000976562,10.670387268066406,4656.25,-15.476346597625472,2,0.125
test-other,1265,4198,61336,30,mp3,128k,51.429595947265625,5.613635063171387,7281.25,-0.6389458140355282,0,0.0
test-other,1265,4198,61336,30,mp3,64k,56.91661834716797,6.0710906982421875,7281.25,-0.6397721472338586,0,0.0
test-other,1265,4198,61336,30,mp3,32k,91.57134246826172,8.056036949157715,7281.25,-0.4279749771724373,0,0.0
test-other,1265,4198,61336,30,mp3,24k,222.91978454589844,12.389065742492676,5812.5,-2.143783313840009,0,0.0
test-other,1265,4198,61336,30,mp3,16k,335.48138427734375,15.362351417541504,5562.5,-3.4894181872209207,0,0.0
test-other,1265,4198,61336,30,opus,64k,4.217094421386719,1.8242084980010986,8000.0,-0.231024641630602,0,0.0
test-other,1265,4198,61336,30,opus,32k,22.662960052490234,4.2809529304504395,8000.0,-0.20757653269741813,0,0.0
test-other,1265,4198,61336,30,opus,16k,51.1293830871582,6.542093276977539,8000.0,-0.3425029844559182,0,0.0
test-other,1265,4198,61336,30,opus,12k,48.8051872253418,6.512629985809326,8000.0,-1.543778887536065,0,0.0
test-other,1265,4198,61336,30,opus,8k,324.0229187011719,15.45252513885498,4625.0,-13.887668659109668,2,0.125
test-other,1265,4198,61336,30,opus,6k,327.3096008300781,15.660932540893555,4687.5,-12.368002677448606,2,0.125
test-other,2514,7975,280076,25,mp3,128k,9.110013008117676,2.1034374237060547,7281.25,-0.6369302110444193,0,0.0
test-other,2514,7975,280076,25,mp3,64k,12.123826026916504,2.7187912464141846,7281.25,-0.6401004697580683,0,0.0
test-other,2514,7975,280076,25,mp3,32k,26.328096389770508,4.509514808654785,7281.25,-0.15410383542376632,0,0.0
test-other,2514,7975,280076,25,mp3,24k,53.42123794555664,6.139727592468262,5812.5,-1.125444558963262,0,0.0
test-other,2514,7975,280076,25,mp3,16k,90.02872467041016,8.262107849121094,5562.5,-1.6088168783447316,0,0.0
test-other,2514,7975,280076,25,opus,64k,2.026791572570801,1.3056055307388306,8000.0,-0.20938532612319868,0,0.0
test-other,2514,7975,280076,25,opus,32k,13.811803817749023,3.460543155670166,8000.0,-2.9087837298349015,0,0.0
test-other,2514,7975,280076,25,opus,16k,26.579561233520508,4.941457748413086,8000.0,-2.721512681655826,0,0.0
test-other,2514,7975,280076,25,opus,12k,32.17716598510742,5.482006549835205,8000.0,-0.9131067216656162,0,0.0
test-other,2514,7975,280076,25,opus,8k,92.40901947021484,8.351642608642578,4562.5,-15.481028776510152,2,0.125
test-other,2514,7975,280076,25,opus,6k,95.72161865234375,8.617621421813965,4687.5,-12.125527848194782,2,0.125
test-other,285,2414,128291,22,mp3,128k,130.42086791992188,11.133490562438965,7281.25,-2.6604484849084504,0,0.0
test-other,285,2414,128291,22,mp3,64k,135.10507202148438,11.343053817749023,7281.25,-2.6430503634929483,0,0.0
test-other,285,2414,128291,22,mp3,32k,182.0531005859375,13.160781860351562,7281.25,-2.3512924647096383,0,0.0
test-other,285,2414,128291,22,mp3,24k,446.78662109375,20.502710342407227,5812.5,-6.447103627708736,0,0.0
test-other,285,2414,128291,22,mp3,16k,568.8213500976562,23.0715274810791,5562.5,-7.760289671015375,0,0.0
test-other,285,2414,128291,22,opus,64k,5.8343939781188965,2.3369240760803223,8000.0,-1.6888421191647347,0,0.0
test-other,285,2414,128291,22,opus,32k,32.367149353027344,5.640199184417725,8000.0,-4.842355398600716,0,0.0
test-other,285,2414,128291,22,opus,16k,52.36946105957031,7.193416118621826,8000.0,-4.859451737597875,0,0.0
test-other,285,2414,128291,22,opus,12k,56.827659606933594,7.495057582855225,8000.0,-3.762893964219269,0,0.0
test-other,285,2414,128291,22,opus,8k,584.7776489257812,23.497711181640625,4593.75,-18.17335242298462,2,0.125
test-other,285,2414,128291,22,opus,6k,585.544677734375,23.522708892822266,4593.75,-16.129032290551397,2,0.125
test-other,2666,8131,117029,16,mp3,128k,20.808713912963867,2.846041202545166,7250.0,-0.7068855863340752,0,0.0
test-other,2666,8131,117029,16,mp3,64k,25.363914489746094,3.3161568641662598,7281.25,-0.6768756461401457,0,0.0
test-other,2666,8131,117029,16,mp3,32k,44.33120346069336,4.681194305419922,7250.0,-0.57667847315641,0,0.0
test-other,2666,8131,117029,16,mp3,24k,96.83448791503906,6.8131422996521,5812.5,-2.2366442783027645,0,0.0
test-other,2666,8131,117029,16,mp3,16k,139.56504821777344,8.347718238830566,5562.5,-3.176742865891497,0,0.0
test-other,2666,8131,117029,16,opus,64k,2.4379067420959473,1.2050371170043945,8000.0,-0.29379616638091954,0,0.0
test-other,2666,8131,117029,16,opus,32k,16.49818229675293,3.1794865131378174,8000.0,-2.5424996672693903,0,0.0
test-other,2666,8131,117029,16,opus,16k,31.750696182250977,4.4618353843688965,8000.0,-2.6279398765490223,0,0.0
test-other,2666,8131,117029,16,opus,12k,39.865482330322266,5.036148548126221,8000.0,-2.214108108060894,0,0.0
test-other,2666,8131,117029,16,opus,8k,161.20492553710938,9.151460647583008,4562.5,-19.822909717508242,2,0.125
test-other,2666,8131,117029,16,opus,6k,165.83192443847656,9.48592472076416,4625.0,-17.61130729315999,2,0.125
test-other,1586,533,131556,5,mp3,128k,37.093040466308594,5.1438984870910645,7281.25,-0.8841710827438578,0,0.0
test-other,1586,533,131556,5,mp3,64k,41.63594436645508,5.626269340515137,7281.25,-0.8871305976374039,0,0.0
test-other,1586,533,131556,5,mp3,32k,73.29507446289062,7.921879768371582,7281.25,-0.5952106271856004,0,0.0
test-other,1586,533,131556,5,mp3,24k,171.02711486816406,11.891698837280273,5812.5,-2.3387841834189484,0,0.0
test-other,1586,533,131556,5,mp3,16k,269.74688720703125,15.16248607635498,5562.5,-4.142572075400354,0,0.0
test-other,1586,533,131556,5,opus,64k,4.4525933265686035,2.0429494380950928,8000.0,-0.40846040607821843,0,0.0
test-other,1586,533,131556,5,opus,32k,25.486730575561523,4.986781597137451,8000.0,-2.5174344702735563,0,0.0
test-other,1586,533,131556,5,opus,16k,42.46910095214844,6.462132930755615,8000.0,-2.8441503479503165,0,0.0
test-other,1586,533,131556,5,opus,12k,47.98571014404297,6.879143714904785,8000.0,-1.706551886626944,0,0.0
test-other,1586,533,131556,5,opus,8k,258.7671203613281,14.944252967834473,4843.75,-17.952201378672243,2,0.125
test-other,1586,533,131556,5,opus,6k,257.4754333496094,14.92790699005127,4843.75,-16.06073775364606,2,0.125
test-other,1235,4198,61336,0,mp3,128k,41.2623405456543,4.876850128173828,7281.25,-0.7285760493309951,0,0.0
test-other,1235,4198,61336,0,mp3,64k,46.122188568115234,5.3579487800598145,7281.25,-0.6891968135538005,0,0.0
test-other,1235,4198,61336,0,mp3,32k,76.24091339111328,7.324738025665283,7281.25,-0.2624546000322413,0,0.0
test-other,1235,4198,61336,0,mp3,24k,183.80116271972656,11.165862083435059,5812.5,-1.6527795339573261,0,0.0
test-other,1235,4198,61336,0,mp3,16k,288.0775451660156,14.107492446899414,5562.5,-3.551091278575081,0,0.0
test-other,1235,4198,61336,0,opus,64k,3.8652873039245605,1.7245101928710938,8000.0,-0.31267783982759195,0,0.0
test-other,1235,4198,61336,0,opus,32k,23.095367431640625,4.316555976867676,8000.0,-2.160160847718666,0,0.0
test-other,1235,4198,61336,0,opus,16k,42.50977325439453,5.913847923278809,8000.0,-2.4163719042237077,0,0.0
test-other,1235,4198,61336,0,opus,12k,46.5482063293457,6.241125106811523,8000.0,-1.162391942829758,0,0.0
test-other,1235,4198,61336,0,opus,8k,292.2043151855469,14.523993492126465,4687.5,-15.721953455904455,2,0.125
test-other,1235,4198,61336,0,opus,6k,295.0190734863281,14.684173583984375,4687.5,-13.663920364879477,2,0.125
test-other,1184,4198,12259,9,mp3,128k,27.43791389465332,3.757744073867798,7281.25,-0.6832773785660996,0,0.0
test-other,1184,4198,12259,9,mp3,64k,35.04727554321289,4.514301776885986,7281.25,-0.6526090726755589,0,0.0
test-other,1184,4198,12259,9,mp3,32k,63.09458923339844,6.434613227844238,7281.25,-0.6650294636547371,0,0.0
test-other,1184,4198,12259,9,mp3,24k,129.92408752441406,9.124922752380371,5812.5,-0.7496750990789494,0,0.0
test-other,1184,4198,12259,9,mp3,16k,192.23631286621094,11.235992431640625,5562.5,-1.7352865533611037,0,0.0
test-other,1184,4198,12259,9,opus,64k,8.960756301879883,2.8619062900543213,8000.0,-0.23609911265718558,0,0.0
test-other,1184,4198,12259,9,opus,32k,26.541156768798828,4.842329978942871,8000.0,-1.6848380717253213,0,0.0
test-other,1184,4198,12259,9,opus,16k,42.899452209472656,6.098989009857178,8000.0,-2.3661069111699002,0,0.0
test-other,1184,4198,12259,9,opus,12k,50.10843276977539,6.574070453643799,8000.0,-2.0852295233857037,0,0.0
test-other,1184,4198,12259,9,opus,8k,171.30162048339844,11.07686996459961,4843.75,-8.83415354380641,2,0.125
test-other,1184,4198,12259,9,opus,6k,175.8477020263672,11.308379173278809,4843.75,-8.59820821884899,2,0.125
test-other,498,3005,163391,8,mp3,128k,8.966805458068848,2.69157338142395,7312.5,-0.4609260746141763,0,0.0
test-other,498,3005,163391,8,mp3,64k,12.47661304473877,3.2771406173706055,7312.5,-0.42341925512380635,0,0.0
test-other,498,3005,163391,8,mp3,32k,38.07669448852539,5.819385051727295,7281.25,-0.13087909983059628,0,0.0
test-other,498,3005,163391,8,mp3,24k,102.54673767089844,9.437231063842773,5781.25,-0.6033125622782878,0,0.0
test-other,498,3005,163391,8,mp3,16k,184.17660522460938,12.677105903625488,5531.25,-1.661620973703534,0,0.0
test-other,498,3005,163391,8,opus,64k,3.289612293243408,1.754499077796936,8000.0,-0.021826414037037955,0,0.0
test-other,498,3005,163391,8,opus,32k,18.918659210205078,4.304046630859375,8000.0,-1.4528987433310958,0,0.0
test-other,498,3005,163391,8,opus,16k,34.33831787109375,5.825080394744873,8000.0,-1.7393312619112309,0,0.0
test-other,498,3005,163391,8,opus,12k,40.133453369140625,6.302518844604492,8000.0,-1.6751264393900365,0,0.0
test-other,498,3005,163391,8,opus,8k,168.65603637695312,12.390633583068848,4437.5,-15.2790493617126,2,0.125
test-other,498,3005,163391,8,opus,6k,170.4686737060547,12.469009399414062,4468.75,-13.829449623708232,2,0.125
test-other,334,2414,159411,11,mp3,128k,72.76776123046875,7.3467698097229,7281.25,-1.8099615025653195,0,0.0
test-other,334,2414,159411,11,mp3,64k,76.93827056884766,7.64255952835083,7281.25,-1.811277363267364,0,0.0
test-other,334,2414,159411,11,mp3,32k,116.90162658691406,9.817853927612305,7281.25,-1.476237855173581,0,0.0
test-other,334,2414,159411,11,mp3,24k,287.1455383300781,15.136277198791504,5781.25,-3.624547022749034,0,0.0
test-other,334,2414,159411,11,mp3,16k,382.848876953125,17.618515014648438,5531.25,-4.053133041956331,0,0.0
test-other,334,2414,159411,11,opus,64k,5.2153472900390625,2.2200119495391846,8000.0,-1.0187699722734442,0,0.0
test-other,334,2414,159411,11,opus,32k,29.259031295776367,5.351075172424316,8000.0,-4.0456566366861715,0,0.0
test-other,334,2414,159411,11,opus,16k,46.65125274658203,6.777124881744385,8000.0,-3.531355677647017,0,0.0
test-other,334,2414,159411,11,opus,12k,52.54576873779297,7.190652370452881,8000.0,-2.4551708394721588,0,0.0
test-other,334,2414,159411,11,opus,8k,393.8377380371094,18.109304428100586,4343.75,-19.20025848765028,2,0.125
test-other,334,2414,159411,11,opus,6k,397.4872741699219,18.21133041381836,4343.75,-18.215329850575102,2,0.125
test-other,786,3528,168669,91,mp3,128k,43.562862396240234,4.531679153442383,7281.25,-0.8644950034438686,0,0.0
test-other,786,3528,168669,91,mp3,64k,48.70759963989258,5.062963485717773,7281.25,-0.8692223120711405,0,0.0
test-other,786,3528,168669,91,mp3,32k,73.78287506103516,6.6852707862854,7281.25,-0.1261371079251707,0,0.0
test-other,786,3528,168669,91,mp3,24k,169.27151489257812,9.918160438537598,5812.5,-1.4393951564270546,0,0.0
test-other,786,3528,168669,91,mp3,16k,226.59658813476562,11.694768905639648,5562.5,-2.1110912793674825,0,0.0
test-other,786,3528,168669,91,opus,64k,4.839120864868164,2.054473400115967,8000.0,-0.4222092735596388,0,0.0
test-other,786,3528,168669,91,opus,32k,19.848682403564453,4.060985088348389,8000.0,-2.7488971039208616,0,0.0
test-other,786,3528,168669,91,opus,16k,31.61690902709961,5.112290859222412,8000.0,-2.7046757768933416,0,0.0
test-other,786,3528,168669,91,opus,12k,35.38610076904297,5.427585601806641,8000.0,-1.7756288735793144,0,0.0
test-other,786,3528,168669,91,opus,8k,253.79620361328125,12.577795028686523,4593.75,-14.71450361647616,2,0.125
test-other,786,3528,168669,91,opus,6k,252.55381774902344,12.578902244567871,4812.5,-12.487002198965818,2,0.125
test-other,2549,7975,280085,13,mp3,128k,5.059066295623779,1.3804627656936646,7281.25,-0.6655807924668369,0,0.0
test-other,2549,7975,280085,13,mp3,64k,7.074759483337402,1.954264521598816,7281.25,-0.6668761561672903,0,0.0
test-other,2549,7975,280085,13,mp3,32k,17.973398208618164,3.5672760009765625,7281.25,-0.21461840996318318,0,0.0
test-other,2549,7975,280085,13,mp3,24k,36.27884292602539,4.968706130981445,5812.5,-0.9808291041978963,0,0.0
test-other,2549,7975,280085,13,mp3,16k,64.06117248535156,6.781909465789795,5531.25,-2.22216283115731,0,0.0
test-other,2549,7975,280085,13,opus,64k,1.392999291419983,1.0539557933807373,8000.0,-0.24647053266511737,0,0.0
test-other,2549,7975,280085,13,opus,32k,9.782737731933594,2.804474115371704,8000.0,-2.7308552463326876,0,0.0
test-other,2549,7975,280085,13,opus,16k,21.273176193237305,4.310946941375732,8000.0,-2.5974767950413384,0,0.0
test-other,2549,7975,280085,13,opus,12k,27.68307113647461,4.980414867401123,8000.0,-0.967138439965639,0,0.0
test-other,2549,7975,280085,13,opus,8k,65.56336975097656,7.0824875831604,4781.25,-10.312575740974154,2,0.125
test-other,2549,7975,280085,13,opus,6k,69.612060546875,7.443325519561768,4781.25,-10.425705974645094,2,0.125
test-other,2516,7975,280076,27,mp3,128k,4.641482830047607,1.3846522569656372,7281.25,-0.6302640614466549,0,0.0
test-other,2516,7975,280076,27,mp3,64k,6.612278461456299,1.9456162452697754,7281.25,-0.5853625033788026,0,0.0
test-other,2516,7975,280076,27,mp3,32k,17.860414505004883,3.6855733394622803,7281.25,-0.30023665103423713,0,0.0
test-other,2516,7975,280076,27,mp3,24k,35.61834716796875,5.027332782745361,5812.5,-0.9217518546847387,0,0.0
test-other,2516,7975,280076,27,mp3,16k,63.788429260253906,6.894693851470947,5531.25,-1.9830257747820776,0,0.0
test-other,2516,7975,280076,27,opus,64k,1.5606454610824585,1.1324893236160278,8000.0,-0.1706022755527201,0,0.0
test-other,2516,7975,280076,27,opus,32k,10.339166641235352,2.92578125,8000.0,-3.01208379045151,0,0.0
test-other,2516,7975,280076,27,opus,16k,21.95408058166504,4.424609661102295,8000.0,-2.5463513669539712,0,0.0
test-other,2516,7975,280076,27,opus,12k,27.76143455505371,5.0381340980529785,8000.0,-1.3139485749555178,0,0.0
test-other,2516,7975,280076,27,opus,8k,65.64142608642578,7.100441932678223,4531.25,-10.274925244117622,2,0.125
test-other,2516,7975,280076,27,opus,6k,69.7451400756836,7.45398473739624,4625.0,-7.721367549610704,2,0.125
test-other,930,367,130732,10,mp3,128k,52.48936080932617,6.26359748840332,7281.25,-0.4994273856882465,0,0.0
test-other,930,367,130732,10,mp3,64k,58.14673614501953,6.752569675445557,7281.25,-0.5146628977580534,0,0.0
test-other,930,367,130732,10,mp3,32k,93.97713470458984,8.87414836883545,7281.25,-0.04756266663813424,0,0.0
