dataset,dataset_index,speaker_id,chapter_id,utterance_id,codec,bitrate,drift_conv,sdrift_conv,drift_layer_1,sdrift_layer_1,drift_layer_2,sdrift_layer_2,drift_layer_3,sdrift_layer_3,drift_layer_4,sdrift_layer_4,drift_layer_5,sdrift_layer_5,drift_layer_6,sdrift_layer_6,drift_layer_7,sdrift_layer_7,drift_layer_8,sdrift_layer_8,drift_layer_9,sdrift_layer_9,drift_layer_10,sdrift_layer_10,drift_layer_11,sdrift_layer_11,drift_layer_12,sdrift_layer_12
test-clean,522,2094,142345,11,opus,12k,0.128675,0.134347,0.113717,0.155738,0.107382,0.157475,0.0989191,0.14856,0.086162,0.128719,0.0728306,0.0993153,0.0676883,0.088378,0.0633046,0.0806035,0.0613219,0.0739214,0.0467353,0.068457,0.0247075,0.0548861,0.000336826,0.024484,0.00737536,0.0213062
test-clean,522,2094,142345,11,opus,8k,0.327973,0.337709,0.255755,0.340516,0.268012,0.380339,0.244508,0.364459,0.21031,0.310319,0.16473,0.223096,0.137076,0.179524,0.121634,0.158987,0.108374,0.138358,0.0785334,0.116348,0.0411555,0.087882,0.000768483,0.0508717,0.0145755,0.0373901
test-clean,522,2094,142345,11,opus,6k,0.404365,0.418235,0.332332,0.443816,0.347007,0.492483,0.316203,0.465882,0.266541,0.39388,0.203871,0.276897,0.172635,0.225287,0.151141,0.195988,0.133586,0.166492,0.0971469,0.141822,0.0519079,0.10935,0.00110012,0.0649791,0.0223235,0.0505609
test-clean,24,1089,134686,24,mp3,128k,0.00762886,0.00805247,0.00505167,0.00686234,0.00397503,0.00574654,0.00316662,0.00464392,0.00230265,0.00323862,0.00157148,0.00208557,0.00219613,0.00288546,0.0023182,0.00331277,0.00263751,0.00320077,0.00207353,0.00291228,0.00131768,0.00269049,2.98619e-05,0.00196844,0.00164336,0.00346744
test-clean,24,1089,134686,24,mp3,64k,0.0188567,0.0195804,0.0133715,0.0186775,0.0112948,0.0171014,0.00946373,0.0147362,0.0065577,0.00954729,0.004646,0.00623459,0.00505155,0.006549,0.00556576,0.00724894,0.00574529,0.0067206,0.00432152,0.00579983,0.00277573,0.00545669,5.49555e-05,0.00363266,0.0020687,0.00447756
test-clean,24,1089,134686,24,mp3,32k,0.100141,0.10339,0.0769542,0.107735,0.0676496,0.101438,0.0579994,0.0894701,0.0420938,0.0618779,0.0298534,0.0403038,0.0256054,0.0345657,0.0219435,0.0301868,0.0186114,0.0252034,0.0142459,0.0206913,0.00795829,0.0156017,0.000300646,0.0140108,0.00499809,0.011426
test-clean,24,1089,134686,24,mp3,24k,0.158826,0.162801,0.126873,0.176661,0.115833,0.172119,0.0963089,0.145099,0.0740154,0.107734,0.0560245,0.0732598,0.0461926,0.0614437,0.0391971,0.0529746,0.0327505,0.0445125,0.0244113,0.0352855,0.0120593,0.0225819,0.000498056,0.0238106,0.0102491,0.0230837
test-clean,24,1089,134686,24,mp3,16k,0.239052,0.244346,0.201703,0.276789,0.188554,0.280255,0.154931,0.23065,0.118778,0.16912,0.0891706,0.116726,0.0741682,0.0948351,0.064987,0.0852147,0.0545776,0.0713726,0.0394239,0.0553661,0.0207688,0.0385593,0.000768065,0.037272,0.0159263,0.037223
test-clean,24,1089,134686,24,opus,64k,0.00433159,0.00457394,0.00274849,0.0038777,0.00208545,0.00308865,0.00169116,0.00255406,0.001257,0.00181103,0.00112623,0.00151926,0.00218922,0.00285995,0.00347942,0.00476408,0.00537485,0.00638056,0.00461048,0.00639749,0.00331384,0.00687569,1.90735e-05,0.0023784,0.000190854,0.000702441
test-clean,24,1089,134686,24,opus,32k,0.0362656,0.0381964,0.0218119,0.0299165,0.0173769,0.0249331,0.0140077,0.0204133,0.0103576,0.0143522,0.00718516,0.00958568,0.00939596,0.0120171,0.00933921,0.0117093,0.00951707,0.0114434,0.00765228,0.0105896,0.00458562,0.00913787,8.05259e-05,0.00619864,0.00230926,0.00610363
test-clean,24,1089,134686,24,opus,16k,0.0917195,0.0969867,0.0601739,0.0844439,0.050312,0.0746591,0.0430101,0.0638161,0.0347984,0.0483525,0.0270166,0.0343167,0.0241735,0.0311339,0.021461,0.0281051,0.0193517,0.0248453,0.015058,0.0208692,0.00792915,0.0151562,0.000216782,0.0135309,0.00595188,0.0151965
test-clean,24,1089,134686,24,opus,12k,0.13238,0.139545,0.0927539,0.130006,0.0795531,0.119439,0.0691582,0.103374,0.054917,0.0782243,0.0420857,0.054372,0.0377423,0.0474098,0.033344,0.0428214,0.0302788,0.0374235,0.0229393,0.0313495,0.0128012,0.0244545,0.00032866,0.019248,0.00875026,0.0201371
test-clean,24,1089,134686,24,opus,8k,0.292357,0.303029,0.212949,0.28774,0.198719,0.289892,0.166759,0.245233,0.136584,0.190482,0.101909,0.130303,0.0836853,0.102986,0.0721096,0.0892423,0.0636838,0.0782611,0.0477941,0.064712,0.0270752,0.0497642,0.000797629,0.0423009,0.0167431,0.0397735
test-clean,24,1089,134686,24,opus,6k,0.3545,0.369314,0.272255,0.367249,0.268852,0.392183,0.23035,0.338293,0.186631,0.260128,0.140105,0.179698,0.110048,0.136215,0.091374,0.114229,0.078241,0.0953612,0.0588704,0.0775101,0.0348313,0.0629593,0.00126338,0.0578341,0.0304781,0.0720778
test-clean,2195,7176,92135,8,mp3,128k,0.0128986,0.0138346,0.00924265,0.0122494,0.00808734,0.0109655,0.00671965,0.00933021,0.00567675,0.0081439,0.00655025,0.0084585,0.00481057,0.00664729,0.00507361,0.00687897,0.00665849,0.00804532,0.00616223,0.00891924,0.0046351,0.00945145,7.58171e-05,0.0055818,0.000950813,0.0022679
test-clean,2195,7176,92135,8,mp3,64k,0.027093,0.0285136,0.0201882,0.0270695,0.0188534,0.0266358,0.0168558,0.0249099,0.0129657,0.0187944,0.0111176,0.0142578,0.00927603,0.0122598,0.00930911,0.0119892,0.0114589,0.013826,0.00989896,0.0135219,0.00688452,0.012867,0.000160277,0.00824249,0.00202054,0.00493568
test-clean,2195,7176,92135,8,mp3,32k,0.113039,0.118808,0.0906042,0.1241,0.0841514,0.123829,0.0757704,0.113715,0.0585694,0.0842342,0.0457965,0.058221,0.039488,0.0507482,0.0366495,0.0465537,0.0355345,0.0421817,0.028504,0.0389905,0.0172425,0.0304998,0.000619233,0.0249408,0.0107467,0.0217141
test-clean,2195,7176,92135,8,mp3,24k,0.182258,0.189644,0.154232,0.210709,0.147446,0.218192,0.128513,0.192724,0.101628,0.145999,0.0850199,0.11069,0.0750077,0.0966404,0.0729052,0.0919722,0.069083,0.0815231,0.0547056,0.0717869,0.0342048,0.0604045,0.000996709,0.0460448,0.0164081,0.0339435
test-clean,2195,7176,92135,8,mp3,16k,0.267663,0.274979,0.233992,0.313079,0.217981,0.313509,0.19065,0.277175,0.159008,0.224308,0.136606,0.181264,0.123813,0.160515,0.115853,0.146285,0.105613,0.127514,0.0857107,0.114372,0.0562612,0.0991626,0.00356412,0.0876195,0.0394302,0.0733245
test-clean,2195,7176,92135,8,opus,64k,0.00537115,0.00572217,0.00334835,0.00473911,0.00275666,0.00408691,0.00223094,0.00333703,0.00174004,0.00258148,0.00316942,0.00390452,0.00191754,0.0025363,0.0024116,0.00328648,0.00441802,0.0050838,0.00414169,0.00553423,0.00358534,0.0073958,3.40939e-05,0.00337207,0.000324488,0.00104076
test-clean,2195,7176,92135,8,opus,32k,0.0381146,0.0410442,0.0227838,0.0313024,0.0189757,0.0269683,0.0151058,0.0219036,0.0113052,0.0159776,0.00994599,0.0122711,0.0104129,0.0128423,0.0116249,0.0144157,0.0146949,0.0167453,0.0123389,0.015712,0.00769126,0.0143947,0.000145912,0.00843948,0.00180715,0.00457138
test-clean,2195,7176,92135,8,opus,16k,0.0965331,0.103487,0.065011,0.0906179,0.0562693,0.0819454,0.0461771,0.0681466,0.0355452,0.0511361,0.0314411,0.0404044,0.0291975,0.0373251,0.0272555,0.0334893,0.0279952,0.0309085,0.0225114,0.0284871,0.016367,0.0297835,0.000413477,0.0231749,0.00733078,0.0159778
test-clean,2195,7176,92135,8,opus,12k,0.141325,0.150795,0.105004,0.147595,0.09171,0.137958,0.0784637,0.118098,0.0598703,0.0876853,0.0457666,0.0600129,0.0416642,0.0529506,0.0420242,0.0525344,0.0433653,0.0491477,0.0356054,0.045124,0.024463,0.0422136,0.000691891,0.0337112,0.0102433,0.0229168
test-clean,2195,7176,92135,8,opus,8k,0.316505,0.327806,0.243197,0.325369,0.232217,0.331315,0.203463,0.299258,0.166253,0.231582,0.127132,0.167995,0.101904,0.131131,0.0843504,0.105632,0.0750787,0.0892688,0.0591541,0.0780923,0.037894,0.0650373,0.00169683,0.066451,0.0338585,0.0650897
test-clean,2195,7176,92135,8,opus,6k,0.381869,0.395704,0.304755,0.406755,0.293967,0.421312,0.26279,0.38685,0.217974,0.30871,0.174956,0.229861,0.147858,0.187284,0.12971,0.161628,0.116889,0.135736,0.0916302,0.119917,0.062659,0.108847,0.00365216,0.115701,0.0664595,0.115695
test-clean,1042,3729,6852,15,mp3,128k,0.0203581,0.0224975,0.015844,0.0208153,0.0138186,0.0213817,0.0123417,0.0194457,0.0102634,0.0153719,0.00888366,0.0136095,0.00870574,0.0150225,0.00865537,0.0136539,0.00816756,0.0118456,0.00428712,0.00625575,0.00159633,0.00284719,7.38502e-05,0.00348204,0.00143093,0.00331128
test-clean,1042,3729,6852,15,mp3,64k,0.0241557,0.026581,0.0193311,0.025401,0.0173568,0.0266617,0.0156201,0.024893,0.0127761,0.0192476,0.0110028,0.0166574,0.0102596,0.0176272,0.0101386,0.0161081,0.00933146,0.0141063,0.00562167,0.00839889,0.00235176,0.0041132,0.000108361,0.00482482,0.00175697,0.00435287
test-clean,1042,3729,6852,15,mp3,32k,0.0607666,0.0659853,0.054153,0.0700585,0.0530789,0.0787479,0.0498233,0.0781646,0.0453927,0.0680266,0.0405674,0.0573166,0.0452908,0.0677123,0.0386487,0.055405,0.0359523,0.0480652,0.0250009,0.0358306,0.0141072,0.0287768,0.000271142,0.0172359,0.00411165,0.0127071
test-clean,1042,3729,6852,15,mp3,24k,0.188686,0.200472,0.1613,0.212393,0.180809,0.273663,0.168287,0.254383,0.147359,0.222273,0.133629,0.187499,0.121137,0.178542,0.10615,0.150983,0.0941134,0.132115,0.0718431,0.10968,0.035602,0.0744269,0.00114185,0.0666404,0.0232129,0.0549629
test-clean,1042,3729,6852,15,mp3,16k,0.266587,0.278148,0.242352,0.306038,0.260411,0.372951,0.237917,0.350794,0.212392,0.31598,0.17698,0.252652,0.157475,0.231539,0.139424,0.199497,0.115639,0.166335,0.0821506,0.121898,0.0434797,0.0799477,0.00271064,0.0994304,0.0573784,0.145514
test-clean,1042,3729,6852,15,opus,64k,0.00855923,0.00942522,0.0058974,0.00747728,0.00498003,0.00700766,0.00445205,0.00663722,0.00402433,0.00556755,0.00329435,0.00491154,0.00338793,0.00563258,0.0034613,0.00552684,0.00408101,0.00661892,0.00499302,0.00930244,0.005265,0.0156007,5.12004e-05,0.00598699,0.000562251,0.00192767
test-clean,1042,3729,6852,15,opus,32k,0.0484207,0.0529255,0.0331387,0.041512,0.0297434,0.0418243,0.0265051,0.0383652,0.0207579,0.0280015,0.0169159,0.0213559,0.0159217,0.0209009,0.0151907,0.0210368,0.0152427,0.0205147,0.013685,0.0212111,0.00969225,0.0218543,0.000115991,0.00928628,0.00179559,0.00454336
test-clean,1042,3729,6852,15,opus,16k,0.108931,0.118784,0.0796931,0.102044,0.0714056,0.101456,0.0658687,0.0974928,0.0628978,0.093261,0.0631916,0.0854463,0.0657297,0.0922235,0.061456,0.0826996,0.0634795,0.0792816,0.0456623,0.0645519,0.0281146,0.0588497,0.000276983,0.0244274,0.00351632,0.00972289
test-clean,1042,3729,6852,15,opus,12k,0.149913,0.162311,0.122944,0.15824,0.111246,0.158948,0.103661,0.152189,0.0996785,0.14797,0.0941174,0.127155,0.0905736,0.127899,0.0764713,0.105617,0.0709348,0.0927829,0.0517155,0.0748805,0.0299793,0.0633126,0.000454247,0.0315488,0.0123999,0.0259499
test-clean,1042,3729,6852,15,opus,8k,0.42201,0.439406,0.36514,0.434558,0.412592,0.553768,0.393517,0.554185,0.355123,0.523581,0.294644,0.40829,0.255132,0.351204,0.232815,0.322043,0.202107,0.268384,0.147177,0.210163,0.0884904,0.171495,0.00339788,0.15105,0.0572454,0.15551
test-clean,1042,3729,6852,15,opus,6k,0.508776,0.533399,0.44281,0.533908,0.475847,0.634723,0.441632,0.608508,0.409009,0.589501,0.356913,0.482764,0.309603,0.416224,0.280127,0.376715,0.240377,0.311953,0.177243,0.246585,0.111221,0.208841,0.00466275,0.175592,0.0623465,0.1603
test-clean,580,2300,131720,8,mp3,128k,0.00825101,0.00886327,0.00562924,0.00766152,0.00493664,0.00685453,0.00476062,0.00666296,0.00407696,0.00572306,0.00361198,0.00486451,0.00331056,0.00493008,0.00299793,0.00440848,0.00222981,0.00336242,0.00176173,0.00319976,0.000542283,0.00117177,2.78354e-05,0.00143397,0.00163263,0.00296396
test-clean,580,2300,131720,8,mp3,64k,0.0152366,0.0161203,0.0109891,0.0151361,0.0100318,0.0146305,0.00913602,0.0138255,0.00718838,0.0106547,0.0053435,0.00742877,0.00476503,0.00701708,0.00390202,0.00564498,0.002859,0.00429362,0.00219113,0.00379181,0.000852168,0.00166261,5.70416e-05,0.00222617,0.00157797,0.00434178
test-clean,580,2300,131720,8,mp3,32k,0.0737341,0.0766607,0.0603627,0.0839587,0.0570863,0.0857664,0.0495938,0.0769731,0.0358672,0.0542333,0.0252846,0.0347203,0.0205753,0.028238,0.01683,0.0231268,0.0134749,0.0191312,0.00991255,0.0159531,0.00430912,0.00835079,0.00019902,0.00919336,0.00613707,0.0134023
test-clean,580,2300,131720,8,mp3,24k,0.129502,0.134656,0.108845,0.152651,0.105733,0.157989,0.0975845,0.147197,0.0761402,0.113181,0.0602936,0.0810966,0.0512357,0.0715142,0.0463572,0.0647942,0.0391096,0.0560999,0.0282962,0.0457599,0.012601,0.0252902,0.000354767,0.0197847,0.00947517,0.0216855
test-clean,580,2300,131720,8,mp3,16k,0.203462,0.208706,0.186523,0.254707,0.180733,0.264684,0.1647,0.246573,0.127814,0.188363,0.0990568,0.132905,0.0809109,0.110898,0.0713782,0.0987999,0.0579371,0.0827307,0.0407806,0.064583,0.018905,0.0364434,0.000814676,0.038107,0.018907,0.0408257
test-clean,580,2300,131720,8,opus,64k,0.00566179,0.00608939,0.00376856,0.00541127,0.0032407,0.00463659,0.00304317,0.00430346,0.00290579,0.00428957,0.00337023,0.00477612,0.00407743,0.00536948,0.00454724,0.00627744,0.00483209,0.00644666,0.00389212,0.00645661,0.00222242,0.00544226,2.37823e-05,0.00227123,0.000527024,0.00137275
test-clean,580,2300,131720,8,opus,32k,0.0373736,0.0397478,0.0240629,0.0332516,0.0220075,0.0310323,0.0204807,0.0293619,0.0185343,0.026388,0.0168546,0.0229486,0.0203955,0.0264224,0.0214309,0.0266709,0.0228024,0.0271155,0.0180764,0.0263945,0.0108151,0.022361,0.000106215,0.00941491,0.00317544,0.00645971
test-clean,580,2300,131720,8,opus,16k,0.0959525,0.101349,0.0622393,0.0869092,0.0551569,0.0800314,0.0519262,0.0761706,0.046253,0.066586,0.0454665,0.0607694,0.0409376,0.0549905,0.0346245,0.0446309,0.0313349,0.0399185,0.0226087,0.0334945,0.0119144,0.0239492,0.000232697,0.0146739,0.00609255,0.0139487
test-clean,580,2300,131720,8,opus,12k,0.139432,0.146995,0.098819,0.138544,0.0898041,0.131389,0.0824702,0.123002,0.0691307,0.10065,0.0623319,0.0840284,0.0538506,0.0732986,0.0452567,0.0604813,0.038554,0.0520185,0.0267814,0.0405663,0.0128886,0.0253875,0.000338197,0.0201628,0.00862861,0.0234971
test-clean,580,2300,131720,8,opus,8k,0.288351,0.299481,0.207198,0.282467,0.195849,0.284847,0.167638,0.250695,0.137371,0.197328,0.110681,0.146651,0.0851265,0.111766,0.0719544,0.0941837,0.0610391,0.0812574,0.0428985,0.0629996,0.0222343,0.0428607,0.000725031,0.0374643,0.0200238,0.0481332
test-clean,580,2300,131720,8,opus,6k,0.362979,0.377011,0.275687,0.374856,0.263335,0.384681,0.222854,0.33147,0.175379,0.250994,0.135364,0.180155,0.105691,0.138484,0.0887616,0.117328,0.0748978,0.0997822,0.0520982,0.0760158,0.0283412,0.0528966,0.0012449,0.0531747,0.0268995,0.0598295
test-clean,1308,4970,29095,3,mp3,128k,0.00931352,0.00988734,0.00596511,0.00814521,0.00527889,0.00765282,0.00455123,0.00683695,0.00370443,0.00559813,0.00389671,0.00543994,0.00609374,0.00820988,0.00602239,0.00752038,0.00615537,0.00689614,0.00441235,0.00599819,0.00283569,0.00575942,4.44055e-05,0.00285476,0.00209451,0.0051313
test-clean,1308,4970,29095,3,mp3,64k,0.0233118,0.0245704,0.0150513,0.0208373,0.0138691,0.0208915,0.0126856,0.01982,0.0104197,0.0157676,0.00978774,0.0133798,0.0115579,0.0151123,0.0115316,0.0154097,0.0118663,0.0147433,0.0093804,0.0136105,0.00582778,0.011901,0.000112414,0.00722426,0.00405818,0.00821388
test-clean,1308,4970,29095,3,mp3,32k,0.0955454,0.100071,0.0693349,0.0959167,0.0635477,0.0943758,0.0571942,0.0882189,0.0428801,0.0639325,0.034135,0.0473481,0.0288903,0.0379526,0.0244834,0.0326634,0.0210604,0.0266347,0.0152712,0.0222584,0.00926822,0.0178428,0.000386894,0.0173725,0.0102516,0.0216345
test-clean,1308,4970,29095,3,mp3,24k,0.156667,0.161488,0.117931,0.162561,0.113976,0.169972,0.0979877,0.151056,0.0788026,0.119065,0.0652735,0.0909463,0.0552897,0.0752999,0.0489014,0.069113,0.040513,0.0544612,0.0297532,0.0446723,0.0166827,0.03101,0.000577748,0.0256829,0.0138994,0.0379521
test-clean,1308,4970,29095,3,mp3,16k,0.231811,0.23649,0.18754,0.252245,0.180936,0.263458,0.157047,0.238581,0.128217,0.19075,0.101323,0.140634,0.0811968,0.109754,0.0679876,0.0949183,0.0537869,0.0729192,0.0385618,0.0572258,0.0204782,0.0370036,0.000816286,0.0369806,0.0214227,0.0469359
test-clean,1308,4970,29095,3,opus,64k,0.00887978,0.00934315,0.00837368,0.0124075,0.00713372,0.0107896,0.0060342,0.00910181,0.00527924,0.00773585,0.00698382,0.00906855,0.00717062,0.00920326,0.00712299,0.0094806,0.00781399,0.00950253,0.0062235,0.00889635,0.00400782,0.00834829,4.26769e-05,0.00354773,0.000744164,0.00253302
test-clean,1308,4970,29095,3,opus,32k,0.0438168,0.0463113,0.0261395,0.0364905,0.022844,0.0332556,0.0201622,0.0298488,0.0172281,0.0244532,0.0167343,0.0214943,0.0157825,0.0202128,0.0145956,0.0189987,0.0141143,0.0170875,0.0104862,0.0152655,0.006401,0.0129963,0.000138521,0.00758755,0.00528735,0.0119665
test-clean,1308,4970,29095,3,opus,16k,0.0947362,0.100338,0.0587207,0.0824824,0.0529044,0.0793387,0.0468891,0.0712171,0.040126,0.0584911,0.0365835,0.0485768,0.0323907,0.0416301,0.02925,0.0379,0.0277557,0.0334587,0.0209476,0.0297461,0.0132025,0.026467,0.000353217,0.0184399,0.00948685,0.0200557
test-clean,1308,4970,29095,3,opus,12k,0.13313,0.140962,0.0872784,0.122065,0.0808895,0.122178,0.0756621,0.115628,0.0630971,0.0913637,0.0556845,0.0765296,0.0514577,0.0676987,0.0474522,0.0635104,0.0447713,0.0553578,0.0335979,0.0482581,0.0211553,0.0420603,0.000606,0.0282171,0.0134776,0.0312825
test-clean,1308,4970,29095,3,opus,8k,0.328791,0.338294,0.219438,0.288007,0.220742,0.315086,0.211062,0.3109,0.189692,0.272593,0.158583,0.211539,0.136265,0.179148,0.11888,0.158802,0.10469,0.134795,0.081355,0.116056,0.0510951,0.0938951,0.00226855,0.0865244,0.0473447,0.102429
test-clean,1308,4970,29095,3,opus,6k,0.384833,0.397965,0.269088,0.355576,0.269836,0.388956,0.256405,0.382298,0.223481,0.320349,0.181768,0.243842,0.157194,0.204674,0.138831,0.182805,0.126047,0.158167,0.0973504,0.135024,0.0639937,0.11616,0.0027594,0.102953,0.0582359,0.124908
test-clean,1873,6829,68769,13,mp3,128k,0.0129024,0.0140144,0.00900215,0.0122635,0.00796992,0.0115648,0.00697011,0.0102106,0.00546008,0.00821483,0.0047105,0.0065037,0.00404662,0.00624341,0.00378084,0.00566167,0.00336838,0.00511408,0.00298363,0.00486618,0.00201112,0.00302798,0.000459313,0.0044716,0.00509417,0.0104597
test-clean,1873,6829,68769,13,mp3,64k,0.0209703,0.0225781,0.014706,0.0198535,0.0134627,0.0195952,0.0117822,0.0171801,0.00871444,0.0129511,0.00636852,0.00879151,0.00575131,0.00856692,0.00562185,0.00846052,0.00528336,0.00831121,0.00477487,0.00784045,0.00341469,0.0051263,0.000847399,0.0075897,0.00994188,0.0222602
test-clean,1873,6829,68769,13,mp3,32k,0.0941512,0.100528,0.070784,0.0959775,0.0679412,0.100015,0.0624929,0.0907872,0.0511339,0.0756339,0.0423083,0.0575338,0.0402569,0.0573727,0.0353051,0.0484803,0.0321795,0.0449634,0.0261779,0.0401068,0.0155889,0.0274667,0.00146228,0.0256767,0.0175102,0.0316574
test-clean,1873,6829,68769,13,mp3,24k,0.180187,0.192518,0.135735,0.181182,0.138453,0.203937,0.124927,0.183501,0.100841,0.151338,0.0822058,0.116154,0.0755834,0.111349,0.0609335,0.0848309,0.0516848,0.0753465,0.0409542,0.0651249,0.0249381,0.0430612,0.002352,0.0505658,0.0359936,0.066066
test-clean,1873,6829,68769,13,mp3,16k,0.303353,0.320362,0.2559,0.327655,0.260593,0.366272,0.242778,0.350374,0.208505,0.306472,0.192131,0.267908,0.179625,0.251433,0.162023,0.215443,0.160174,0.212994,0.126218,0.182451,0.0938268,0.148877,0.0315803,0.150856,0.0921289,0.182653
test-clean,1873,6829,68769,13,opus,64k,0.00609702,0.0067234,0.00364798,0.00522649,0.00309706,0.00458819,0.00267017,0.00379419,0.00202829,0.00288022,0.00154662,0.002065,0.00125176,0.00184327,0.00103074,0.00146258,0.00086236,0.00124741,0.000764728,0.00129753,0.000380993,0.000676751,4.70281e-05,0.000900626,0.00153756,0.0031991
test-clean,1873,6829,68769,13,opus,32k,0.0424181,0.0465373,0.025395,0.0348567,0.0229468,0.0328411,0.0211073,0.0298251,0.0196363,0.0289629,0.0191039,0.0263699,0.0181044,0.0285617,0.0161492,0.0243594,0.0138941,0.0216078,0.0103167,0.0171,0.00470376,0.00870782,0.000469208,0.0110776,0.00960463,0.0242959
test-clean,1873,6829,68769,13,opus,16k,0.107688,0.117486,0.0716908,0.0984836,0.0670086,0.0977956,0.0621399,0.0917227,0.0514982,0.0769631,0.0395064,0.0537204,0.0354896,0.0511174,0.0312177,0.0444266,0.0275488,0.0418324,0.0234721,0.0379336,0.0113922,0.0199866,0.00113767,0.0242236,0.0197484,0.0382558
test-clean,1873,6829,68769,13,opus,12k,0.161966,0.175218,0.110663,0.151238,0.104452,0.151609,0.0987499,0.142938,0.0900794,0.129642,0.0735639,0.0991758,0.0654918,0.09168,0.0587445,0.0794961,0.0569047,0.0771225,0.0476369,0.0706233,0.0302424,0.0558416,0.00295687,0.0504774,0.0296882,0.0611591
test-clean,1873,6829,68769,13,opus,8k,0.413145,0.43627,0.296479,0.373323,0.308465,0.431695,0.286205,0.410764,0.239066,0.350626,0.187664,0.254139,0.161089,0.221728,0.137244,0.182449,0.121883,0.161756,0.0892143,0.129171,0.0548093,0.0952178,0.00415164,0.075717,0.0342492,0.068092
test-clean,1873,6829,68769,13,opus,6k,0.459323,0.484971,0.350234,0.44447,0.362239,0.506085,0.344999,0.497805,0.294602,0.44311,0.243099,0.338072,0.209315,0.291572,0.180746,0.239723,0.171053,0.224969,0.127772,0.179086,0.086003,0.144859,0.00695509,0.127359,0.0550111,0.109988
test-clean,1969,6930,75918,18,mp3,128k,0.00547034,0.00581098,0.00367814,0.00502896,0.00301522,0.0044291,0.00253499,0.00376111,0.00189775,0.00266248,0.00148743,0.00191343,0.00123972,0.00167125,0.00105977,0.00145012,0.000843644,0.00127894,0.000610352,0.00095892,0.000252962,0.000475407,1.17421e-05,0.000662148,0.000470757,0.00130492
test-clean,1969,6930,75918,18,mp3,64k,0.0143776,0.0150868,0.010267,0.0141155,0.00878996,0.0130682,0.00748032,0.0114692,0.0051499,0.00749457,0.00360245,0.00466365,0.00286561,0.00394911,0.00228262,0.0031625,0.00178039,0.00272942,0.00122249,0.00194919,0.000534177,0.00100517,2.7895e-05,0.00152373,0.00113696,0.00278729
test-clean,1969,6930,75918,18,mp3,32k,0.0879239,0.0926977,0.0696024,0.0965301,0.0609742,0.0921821,0.0524461,0.0815486,0.0371047,0.0546638,0.0244755,0.0325701,0.0237482,0.03161,0.0203812,0.0261688,0.018274,0.0226994,0.0134587,0.0188274,0.00781465,0.0150454,0.0002231,0.0129817,0.00648838,0.0124726
